"","long","lat","order","hole","piece","group","id"
"3159",-95.76895311,29.77381219,101770,FALSE,"1","547.1",547
"3160",-95.76689511,29.77380019,101771,FALSE,"1","547.1",547
"3161",-95.7649731,29.77383319,101772,FALSE,"1","547.1",547
"3162",-95.7632471,29.77383919,101773,FALSE,"1","547.1",547
"3163",-95.7603741,29.77385019,101774,FALSE,"1","547.1",547
"3164",-95.7572181,29.77386219,101775,FALSE,"1","547.1",547
"3165",-95.7572191,29.77372719,101776,FALSE,"1","547.1",547
"3166",-95.7571081,29.77372219,101777,FALSE,"1","547.1",547
"3167",-95.7568271,29.77372219,101778,FALSE,"1","547.1",547
"3168",-95.7567611,29.77372219,101779,FALSE,"1","547.1",547
"3169",-95.7566701,29.77372219,101780,FALSE,"1","547.1",547
"3170",-95.7566521,29.77372219,101781,FALSE,"1","547.1",547
"3171",-95.7564261,29.77371719,101782,FALSE,"1","547.1",547
"3172",-95.7563031,29.77362119,101783,FALSE,"1","547.1",547
"3173",-95.7561711,29.77343419,101784,FALSE,"1","547.1",547
"3174",-95.7560141,29.77324719,101785,FALSE,"1","547.1",547
"3175",-95.7558501,29.77307619,101786,FALSE,"1","547.1",547
"3176",-95.7557811,29.77302119,101787,FALSE,"1","547.1",547
"3177",-95.7554791,29.77264719,101788,FALSE,"1","547.1",547
"3178",-95.7551951,29.77252619,101789,FALSE,"1","547.1",547
"3179",-95.7546151,29.77250419,101790,FALSE,"1","547.1",547
"3180",-95.7530841,29.77247619,101791,FALSE,"1","547.1",547
"3181",-95.7524231,29.77251419,101792,FALSE,"1","547.1",547
"3182",-95.7519501,29.77250819,101793,FALSE,"1","547.1",547
"3183",-95.7517461,29.77251819,101794,FALSE,"1","547.1",547
"3184",-95.7517371,29.77220619,101795,FALSE,"1","547.1",547
"3185",-95.7517371,29.77210019,101796,FALSE,"1","547.1",547
"3186",-95.7517371,29.77206819,101797,FALSE,"1","547.1",547
"3187",-95.7517391,29.77124219,101798,FALSE,"1","547.1",547
"3188",-95.7517341,29.77108719,101799,FALSE,"1","547.1",547
"3189",-95.7517241,29.77075919,101800,FALSE,"1","547.1",547
"3190",-95.7517041,29.76966319,101801,FALSE,"1","547.1",547
"3191",-95.7517031,29.76958919,101802,FALSE,"1","547.1",547
"3192",-95.7516971,29.76908019,101803,FALSE,"1","547.1",547
"3193",-95.7516781,29.76810719,101804,FALSE,"1","547.1",547
"3194",-95.7516631,29.76697619,101805,FALSE,"1","547.1",547
"3195",-95.7516581,29.76655419,101806,FALSE,"1","547.1",547
"3196",-95.7516511,29.76624619,101807,FALSE,"1","547.1",547
"3197",-95.7516441,29.76590418,101808,FALSE,"1","547.1",547
"3198",-95.7516431,29.76558219,101809,FALSE,"1","547.1",547
"3199",-95.7516101,29.76514318,101810,FALSE,"1","547.1",547
"3200",-95.7516161,29.76498818,101811,FALSE,"1","547.1",547
"3201",-95.7516201,29.76485318,101812,FALSE,"1","547.1",547
"3202",-95.7516241,29.76475218,101813,FALSE,"1","547.1",547
"3203",-95.7516271,29.76465519,101814,FALSE,"1","547.1",547
"3204",-95.7516291,29.76450918,101815,FALSE,"1","547.1",547
"3205",-95.79295911,29.80178419,111985,FALSE,"1","603.1",603
"3206",-95.79295811,29.80186019,111986,FALSE,"1","603.1",603
"3207",-95.79295711,29.80192319,111987,FALSE,"1","603.1",603
"3208",-95.79203611,29.80194819,111988,FALSE,"1","603.1",603
"3209",-95.79084511,29.80195719,111989,FALSE,"1","603.1",603
"3210",-95.78918611,29.80196919,111990,FALSE,"1","603.1",603
"3211",-95.78674211,29.80198819,111991,FALSE,"1","603.1",603
"3212",-95.78628611,29.80198619,111992,FALSE,"1","603.1",603
"3213",-95.78559211,29.80199219,111993,FALSE,"1","603.1",603
"3214",-95.78527111,29.80199519,111994,FALSE,"1","603.1",603
"3215",-95.78487211,29.80200119,111995,FALSE,"1","603.1",603
"3216",-95.78422211,29.80202119,111996,FALSE,"1","603.1",603
"3217",-95.78308411,29.80203619,111997,FALSE,"1","603.1",603
"3218",-95.78025011,29.80206019,111998,FALSE,"1","603.1",603
"3219",-95.77942511,29.80204519,111999,FALSE,"1","603.1",603
"3220",-95.77942611,29.80199019,112000,FALSE,"1","603.1",603
"3221",-95.77916811,29.80199119,112001,FALSE,"1","603.1",603
"3222",-95.77908511,29.80199219,112002,FALSE,"1","603.1",603
"3223",-95.77908511,29.80195419,112003,FALSE,"1","603.1",603
"3224",-95.77899511,29.80195719,112004,FALSE,"1","603.1",603
"3225",-95.77835211,29.80195619,112005,FALSE,"1","603.1",603
"3226",-95.77602711,29.80197119,112006,FALSE,"1","603.1",603
"3227",-95.77564011,29.80197219,112007,FALSE,"1","603.1",603
"3228",-95.77563011,29.80202519,112008,FALSE,"1","603.1",603
"3229",-95.77561211,29.80212819,112009,FALSE,"1","603.1",603
"3230",-95.77558811,29.80226819,112010,FALSE,"1","603.1",603
"3231",-95.77516811,29.80454319,112011,FALSE,"1","603.1",603
"3232",-95.77492711,29.80582719,112012,FALSE,"1","603.1",603
"3233",-95.77456911,29.80769919,112013,FALSE,"1","603.1",603
"3234",-95.77422711,29.80949119,112014,FALSE,"1","603.1",603
"3235",-95.77407911,29.81027219,112015,FALSE,"1","603.1",603
"3236",-95.77383911,29.81144319,112016,FALSE,"1","603.1",603
"3237",-95.77341811,29.81293719,112017,FALSE,"1","603.1",603
"3238",-95.77251711,29.81507719,112018,FALSE,"1","603.1",603
"3239",-95.77143411,29.81693219,112019,FALSE,"1","603.1",603
"3240",-95.77131011,29.8170992,112020,FALSE,"1","603.1",603
"3241",-95.77094811,29.81710219,112021,FALSE,"1","603.1",603
"3242",-95.77051411,29.81710519,112022,FALSE,"1","603.1",603
"3243",-95.76906011,29.81711719,112023,FALSE,"1","603.1",603
"3244",-95.76541911,29.8171382,112024,FALSE,"1","603.1",603
"3245",-95.76532011,29.81713919,112025,FALSE,"1","603.1",603
"3246",-95.76500611,29.8171412,112026,FALSE,"1","603.1",603
"3247",-95.76486811,29.8171412,112027,FALSE,"1","603.1",603
"3248",-95.76277111,29.81715619,112028,FALSE,"1","603.1",603
"3249",-95.76116011,29.8171662,112029,FALSE,"1","603.1",603
"3250",-95.76110611,29.8171662,112030,FALSE,"1","603.1",603
"3251",-95.76082011,29.8171692,112031,FALSE,"1","603.1",603
"3252",-95.75892811,29.8171782,112032,FALSE,"1","603.1",603
"3253",-95.75665511,29.8171902,112033,FALSE,"1","603.1",603
"3254",-95.7522371,29.8172202,112034,FALSE,"1","603.1",603
"3255",-95.7522211,29.8168642,112035,FALSE,"1","603.1",603
"3256",-95.7521981,29.8160832,112036,FALSE,"1","603.1",603
"3257",-95.7521591,29.8135812,112037,FALSE,"1","603.1",603
"3258",-95.7521491,29.81303319,112038,FALSE,"1","603.1",603
"3259",-95.7521191,29.81133219,112039,FALSE,"1","603.1",603
"3260",-95.7521101,29.81077419,112040,FALSE,"1","603.1",603
"3261",-95.7520971,29.81005919,112041,FALSE,"1","603.1",603
"3262",-95.7520891,29.80955219,112042,FALSE,"1","603.1",603
"3263",-95.7520861,29.80941519,112043,FALSE,"1","603.1",603
"3264",-95.7520431,29.80694919,112044,FALSE,"1","603.1",603
"3265",-95.7520341,29.80640819,112045,FALSE,"1","603.1",603
"3266",-95.7520221,29.80561319,112046,FALSE,"1","603.1",603
"3267",-95.7519961,29.80392319,112047,FALSE,"1","603.1",603
"3268",-95.7519981,29.80378719,112048,FALSE,"1","603.1",603
"3269",-95.7520011,29.80359419,112049,FALSE,"1","603.1",603
"3270",-95.7520311,29.80324419,112050,FALSE,"1","603.1",603
"3271",-95.7520241,29.80280719,112051,FALSE,"1","603.1",603
"3272",-95.7520211,29.80267619,112052,FALSE,"1","603.1",603
"3273",-95.7520111,29.80213919,112053,FALSE,"1","603.1",603
"3274",-95.7520101,29.80210219,112054,FALSE,"1","603.1",603
"3275",-95.7520091,29.80199819,112055,FALSE,"1","603.1",603
"3276",-95.7526121,29.80199819,112056,FALSE,"1","603.1",603
"3277",-95.7526141,29.80210219,112057,FALSE,"1","603.1",603
"3278",-95.7529061,29.80210319,112058,FALSE,"1","603.1",603
"3279",-95.7533281,29.80209119,112059,FALSE,"1","603.1",603
"3280",-95.7534171,29.80208919,112060,FALSE,"1","603.1",603
"3281",-95.7538001,29.80208619,112061,FALSE,"1","603.1",603
"3282",-95.7540101,29.80208419,112062,FALSE,"1","603.1",603
"3283",-95.7547311,29.80207919,112063,FALSE,"1","603.1",603
"3284",-95.7551421,29.80207619,112064,FALSE,"1","603.1",603
"3285",-95.7565321,29.80206619,112065,FALSE,"1","603.1",603
"3286",-95.7566491,29.80206619,112066,FALSE,"1","603.1",603
"3287",-95.7567701,29.80207119,112067,FALSE,"1","603.1",603
"3288",-95.7569911,29.80206119,112068,FALSE,"1","603.1",603
"3289",-95.7571441,29.80205819,112069,FALSE,"1","603.1",603
"3290",-95.7590051,29.80204719,112070,FALSE,"1","603.1",603
"3291",-95.7591071,29.80204419,112071,FALSE,"1","603.1",603
"3292",-95.7592171,29.80204819,112072,FALSE,"1","603.1",603
"3293",-95.7597261,29.80204319,112073,FALSE,"1","603.1",603
"3294",-95.7598281,29.80204519,112074,FALSE,"1","603.1",603
"3295",-95.7599171,29.80203719,112075,FALSE,"1","603.1",603
"3296",-95.7600091,29.80203619,112076,FALSE,"1","603.1",603
"3297",-95.7600921,29.80203019,112077,FALSE,"1","603.1",603
"3298",-95.7601811,29.80203519,112078,FALSE,"1","603.1",603
"3299",-95.76025311,29.80202919,112079,FALSE,"1","603.1",603
"3300",-95.7606241,29.80202719,112080,FALSE,"1","603.1",603
"3301",-95.76105811,29.80200119,112081,FALSE,"1","603.1",603
"3302",-95.76144511,29.80199719,112082,FALSE,"1","603.1",603
"3303",-95.7617141,29.80201819,112083,FALSE,"1","603.1",603
"3304",-95.76204411,29.80202419,112084,FALSE,"1","603.1",603
"3305",-95.76390311,29.80201719,112085,FALSE,"1","603.1",603
"3306",-95.76464711,29.80201419,112086,FALSE,"1","603.1",603
"3307",-95.76611011,29.80200419,112087,FALSE,"1","603.1",603
"3308",-95.76894011,29.80198519,112088,FALSE,"1","603.1",603
"3309",-95.76941211,29.80198219,112089,FALSE,"1","603.1",603
"3310",-95.77112811,29.80197019,112090,FALSE,"1","603.1",603
"3311",-95.77331011,29.80195619,112091,FALSE,"1","603.1",603
"3312",-95.77360011,29.80195119,112092,FALSE,"1","603.1",603
"3313",-95.77367311,29.80195019,112093,FALSE,"1","603.1",603
"3314",-95.77459311,29.80194319,112094,FALSE,"1","603.1",603
"3315",-95.77460811,29.80194319,112095,FALSE,"1","603.1",603
"3316",-95.77468611,29.80194219,112096,FALSE,"1","603.1",603
"3317",-95.77489511,29.80194519,112097,FALSE,"1","603.1",603
"3318",-95.77533711,29.80193919,112098,FALSE,"1","603.1",603
"3319",-95.77544911,29.80193819,112099,FALSE,"1","603.1",603
"3320",-95.77564611,29.80193819,112100,FALSE,"1","603.1",603
"3321",-95.77592111,29.80193719,112101,FALSE,"1","603.1",603
"3322",-95.77603911,29.80193019,112102,FALSE,"1","603.1",603
"3323",-95.77607311,29.80193619,112103,FALSE,"1","603.1",603
"3324",-95.77659511,29.80192919,112104,FALSE,"1","603.1",603
"3325",-95.77758011,29.80192719,112105,FALSE,"1","603.1",603
"3326",-95.77805311,29.80192219,112106,FALSE,"1","603.1",603
"3327",-95.77860811,29.80190919,112107,FALSE,"1","603.1",603
"3328",-95.77899311,29.80190619,112108,FALSE,"1","603.1",603
"3329",-95.77916611,29.80190519,112109,FALSE,"1","603.1",603
"3330",-95.78048411,29.80189419,112110,FALSE,"1","603.1",603
"3331",-95.78406711,29.80187019,112111,FALSE,"1","603.1",603
"3332",-95.78559611,29.80185619,112112,FALSE,"1","603.1",603
"3333",-95.78711211,29.80184219,112113,FALSE,"1","603.1",603
"3334",-95.78917411,29.80182319,112114,FALSE,"1","603.1",603
"3335",-95.79295911,29.80178419,112115,FALSE,"1","603.1",603
"3336",-95.72940109,29.74615918,115283,FALSE,"1","619.1",619
"3337",-95.73112309,29.74712518,115284,FALSE,"1","619.1",619
"3338",-95.7317761,29.74749318,115285,FALSE,"1","619.1",619
"3339",-95.7319291,29.74759018,115286,FALSE,"1","619.1",619
"3340",-95.73212509,29.74772018,115287,FALSE,"1","619.1",619
"3341",-95.7324381,29.74795718,115288,FALSE,"1","619.1",619
"3342",-95.7327311,29.74820218,115289,FALSE,"1","619.1",619
"3343",-95.7329311,29.74839818,115290,FALSE,"1","619.1",619
"3344",-95.7331381,29.74862318,115291,FALSE,"1","619.1",619
"3345",-95.7333371,29.74886818,115292,FALSE,"1","619.1",619
"3346",-95.7334301,29.74899518,115293,FALSE,"1","619.1",619
"3347",-95.7336061,29.74925918,115294,FALSE,"1","619.1",619
"3348",-95.7337691,29.74954018,115295,FALSE,"1","619.1",619
"3349",-95.7338371,29.74967618,115296,FALSE,"1","619.1",619
"3350",-95.7339031,29.74982018,115297,FALSE,"1","619.1",619
"3351",-95.7339641,29.74996618,115298,FALSE,"1","619.1",619
"3352",-95.7340741,29.75026218,115299,FALSE,"1","619.1",619
"3353",-95.7341671,29.75056418,115300,FALSE,"1","619.1",619
"3354",-95.7341771,29.75061318,115301,FALSE,"1","619.1",619
"3355",-95.7341981,29.75071118,115302,FALSE,"1","619.1",619
"3356",-95.7342531,29.75101418,115303,FALSE,"1","619.1",619
"3357",-95.7342721,29.75116818,115304,FALSE,"1","619.1",619
"3358",-95.7342851,29.75132518,115305,FALSE,"1","619.1",619
"3359",-95.7342921,29.75147918,115306,FALSE,"1","619.1",619
"3360",-95.7342951,29.75199818,115307,FALSE,"1","619.1",619
"3361",-95.7342971,29.75225418,115308,FALSE,"1","619.1",619
"3362",-95.7343081,29.75335618,115309,FALSE,"1","619.1",619
"3363",-95.7343031,29.75384118,115310,FALSE,"1","619.1",619
"3364",-95.7343081,29.75453718,115311,FALSE,"1","619.1",619
"3365",-95.7343091,29.75494518,115312,FALSE,"1","619.1",619
"3366",-95.7343151,29.75536018,115313,FALSE,"1","619.1",619
"3367",-95.7343191,29.75563718,115314,FALSE,"1","619.1",619
"3368",-95.7343171,29.75590018,115315,FALSE,"1","619.1",619
"3369",-95.7343241,29.75648518,115316,FALSE,"1","619.1",619
"3370",-95.7343241,29.75734318,115317,FALSE,"1","619.1",619
"3371",-95.7343311,29.75757218,115318,FALSE,"1","619.1",619
"3372",-95.7343351,29.75767318,115319,FALSE,"1","619.1",619
"3373",-95.7343341,29.75806618,115320,FALSE,"1","619.1",619
"3374",-95.7343351,29.75884218,115321,FALSE,"1","619.1",619
"3375",-95.7343391,29.75952718,115322,FALSE,"1","619.1",619
"3376",-95.7343351,29.75996719,115323,FALSE,"1","619.1",619
"3377",-95.7343551,29.76102419,115324,FALSE,"1","619.1",619
"3378",-95.7343721,29.76122819,115325,FALSE,"1","619.1",619
"3379",-95.7344201,29.76156319,115326,FALSE,"1","619.1",619
"3380",-95.7344821,29.76187418,115327,FALSE,"1","619.1",619
"3381",-95.7346331,29.76243019,115328,FALSE,"1","619.1",619
"3382",-95.7347101,29.76268318,115329,FALSE,"1","619.1",619
"3383",-95.7348071,29.76306919,115330,FALSE,"1","619.1",619
"3384",-95.7348301,29.76321519,115331,FALSE,"1","619.1",619
"3385",-95.7348641,29.76351319,115332,FALSE,"1","619.1",619
"3386",-95.7348841,29.76368619,115333,FALSE,"1","619.1",619
"3387",-95.7348781,29.76375319,115334,FALSE,"1","619.1",619
"3388",-95.7348901,29.76420919,115335,FALSE,"1","619.1",619
"3389",-95.7348851,29.76430219,115336,FALSE,"1","619.1",619
"3390",-95.7348881,29.76467019,115337,FALSE,"1","619.1",619
"3391",-95.7348961,29.76475719,115338,FALSE,"1","619.1",619
"3392",-95.7348931,29.76489419,115339,FALSE,"1","619.1",619
"3393",-95.7348961,29.76526619,115340,FALSE,"1","619.1",619
"3394",-95.7349091,29.76533419,115341,FALSE,"1","619.1",619
"3395",-95.7348991,29.76539119,115342,FALSE,"1","619.1",619
"3396",-95.7349001,29.76545719,115343,FALSE,"1","619.1",619
"3397",-95.7349131,29.76551919,115344,FALSE,"1","619.1",619
"3398",-95.7349171,29.76553919,115345,FALSE,"1","619.1",619
"3399",-95.7349031,29.76558619,115346,FALSE,"1","619.1",619
"3400",-95.7348891,29.76568019,115347,FALSE,"1","619.1",619
"3401",-95.7349001,29.76606319,115348,FALSE,"1","619.1",619
"3402",-95.7349041,29.76660819,115349,FALSE,"1","619.1",619
"3403",-95.7349101,29.76680819,115350,FALSE,"1","619.1",619
"3404",-95.7349051,29.76687919,115351,FALSE,"1","619.1",619
"3405",-95.7349061,29.76696319,115352,FALSE,"1","619.1",619
"3406",-95.7349351,29.76726719,115353,FALSE,"1","619.1",619
"3407",-95.7349661,29.76748919,115354,FALSE,"1","619.1",619
"3408",-95.7349771,29.76760419,115355,FALSE,"1","619.1",619
"3409",-95.7350011,29.76772119,115356,FALSE,"1","619.1",619
"3410",-95.7350671,29.76795819,115357,FALSE,"1","619.1",619
"3411",-95.7351371,29.76817719,115358,FALSE,"1","619.1",619
"3412",-95.7351621,29.76827519,115359,FALSE,"1","619.1",619
"3413",-95.7352291,29.76847419,115360,FALSE,"1","619.1",619
"3414",-95.7352541,29.76856319,115361,FALSE,"1","619.1",619
"3415",-95.7352711,29.76864819,115362,FALSE,"1","619.1",619
"3416",-95.7353051,29.76871719,115363,FALSE,"1","619.1",619
"3417",-95.7353191,29.76878819,115364,FALSE,"1","619.1",619
"3418",-95.7353921,29.76906219,115365,FALSE,"1","619.1",619
"3419",-95.7354461,29.76931219,115366,FALSE,"1","619.1",619
"3420",-95.7354731,29.76949419,115367,FALSE,"1","619.1",619
"3421",-95.7354971,29.76974619,115368,FALSE,"1","619.1",619
"3422",-95.7355061,29.76993319,115369,FALSE,"1","619.1",619
"3423",-95.7355101,29.77032719,115370,FALSE,"1","619.1",619
"3424",-95.7355151,29.77038719,115371,FALSE,"1","619.1",619
"3425",-95.7355141,29.77045519,115372,FALSE,"1","619.1",619
"3426",-95.7345371,29.77046019,115373,FALSE,"1","619.1",619
"3427",-95.7342831,29.77046519,115374,FALSE,"1","619.1",619
"3428",-95.7341451,29.77048119,115375,FALSE,"1","619.1",619
"3429",-95.7339981,29.77051919,115376,FALSE,"1","619.1",619
"3430",-95.7339211,29.77054919,115377,FALSE,"1","619.1",619
"3431",-95.7338441,29.77058719,115378,FALSE,"1","619.1",619
"3432",-95.7337561,29.77064419,115379,FALSE,"1","619.1",619
"3433",-95.7337241,29.77066819,115380,FALSE,"1","619.1",619
"3434",-95.7336361,29.77075219,115381,FALSE,"1","619.1",619
"3435",-95.7336151,29.77077119,115382,FALSE,"1","619.1",619
"3436",-95.7334931,29.77089719,115383,FALSE,"1","619.1",619
"3437",-95.7333721,29.77103019,115384,FALSE,"1","619.1",619
"3438",-95.7332741,29.77112019,115385,FALSE,"1","619.1",619
"3439",-95.7332121,29.77116419,115386,FALSE,"1","619.1",619
"3440",-95.7331411,29.77120819,115387,FALSE,"1","619.1",619
"3441",-95.7330611,29.77124919,115388,FALSE,"1","619.1",619
"3442",-95.7325261,29.77146919,115389,FALSE,"1","619.1",619
"3443",-95.7324571,29.77149719,115390,FALSE,"1","619.1",619
"3444",-95.7323881,29.77152619,115391,FALSE,"1","619.1",619
"3445",-95.7322781,29.77133919,115392,FALSE,"1","619.1",619
"3446",-95.7318111,29.77067219,115393,FALSE,"1","619.1",619
"3447",-95.7304621,29.76940719,115394,FALSE,"1","619.1",619
"3448",-95.7292081,29.76848119,115395,FALSE,"1","619.1",619
"3449",-95.7285971,29.76793919,115396,FALSE,"1","619.1",619
"3450",-95.7282711,29.76763019,115397,FALSE,"1","619.1",619
"3451",-95.7280051,29.76737819,115398,FALSE,"1","619.1",619
"3452",-95.7279011,29.76746419,115399,FALSE,"1","619.1",619
"3453",-95.72734109,29.76792719,115400,FALSE,"1","619.1",619
"3454",-95.7266501,29.76849619,115401,FALSE,"1","619.1",619
"3455",-95.7262391,29.76882719,115402,FALSE,"1","619.1",619
"3456",-95.72598609,29.76904219,115403,FALSE,"1","619.1",619
"3457",-95.7258001,29.76919419,115404,FALSE,"1","619.1",619
"3458",-95.72558409,29.76935119,115405,FALSE,"1","619.1",619
"3459",-95.72532909,29.76951319,115406,FALSE,"1","619.1",619
"3460",-95.72507409,29.76965519,115407,FALSE,"1","619.1",619
"3461",-95.72481609,29.76978019,115408,FALSE,"1","619.1",619
"3462",-95.72455909,29.76988719,115409,FALSE,"1","619.1",619
"3463",-95.72431809,29.76997419,115410,FALSE,"1","619.1",619
"3464",-95.72411309,29.77003719,115411,FALSE,"1","619.1",619
"3465",-95.72392109,29.77008719,115412,FALSE,"1","619.1",619
"3466",-95.72382009,29.77011119,115413,FALSE,"1","619.1",619
"3467",-95.72349709,29.77016919,115414,FALSE,"1","619.1",619
"3468",-95.72321509,29.77020719,115415,FALSE,"1","619.1",619
"3469",-95.72302109,29.77022419,115416,FALSE,"1","619.1",619
"3470",-95.72282709,29.77023319,115417,FALSE,"1","619.1",619
"3471",-95.72219309,29.77024019,115418,FALSE,"1","619.1",619
"3472",-95.72219709,29.77010019,115419,FALSE,"1","619.1",619
"3473",-95.72219209,29.76988419,115420,FALSE,"1","619.1",619
"3474",-95.72219009,29.76944119,115421,FALSE,"1","619.1",619
"3475",-95.72217909,29.76896219,115422,FALSE,"1","619.1",619
"3476",-95.72217909,29.76809719,115423,FALSE,"1","619.1",619
"3477",-95.72217509,29.76765719,115424,FALSE,"1","619.1",619
"3478",-95.72217009,29.76716019,115425,FALSE,"1","619.1",619
"3479",-95.72210409,29.76715719,115426,FALSE,"1","619.1",619
"3480",-95.72104809,29.76716719,115427,FALSE,"1","619.1",619
"3481",-95.72102909,29.76637219,115428,FALSE,"1","619.1",619
"3482",-95.72102009,29.76557119,115429,FALSE,"1","619.1",619
"3483",-95.72101509,29.76477119,115430,FALSE,"1","619.1",619
"3484",-95.72101309,29.76397719,115431,FALSE,"1","619.1",619
"3485",-95.72118309,29.76397719,115432,FALSE,"1","619.1",619
"3486",-95.72123709,29.76397019,115433,FALSE,"1","619.1",619
"3487",-95.72137509,29.76397319,115434,FALSE,"1","619.1",619
"3488",-95.72192709,29.76397219,115435,FALSE,"1","619.1",619
"3489",-95.72205609,29.76397519,115436,FALSE,"1","619.1",619
"3490",-95.72215409,29.76397719,115437,FALSE,"1","619.1",619
"3491",-95.72215109,29.76327219,115438,FALSE,"1","619.1",619
"3492",-95.72216309,29.76278019,115439,FALSE,"1","619.1",619
"3493",-95.72216509,29.76271519,115440,FALSE,"1","619.1",619
"3494",-95.72216609,29.76265019,115441,FALSE,"1","619.1",619
"3495",-95.72127109,29.76216219,115442,FALSE,"1","619.1",619
"3496",-95.72105709,29.76204619,115443,FALSE,"1","619.1",619
"3497",-95.72008109,29.76116219,115444,FALSE,"1","619.1",619
"3498",-95.71784409,29.75959619,115445,FALSE,"1","619.1",619
"3499",-95.71772209,29.75950819,115446,FALSE,"1","619.1",619
"3500",-95.71776309,29.75946718,115447,FALSE,"1","619.1",619
"3501",-95.71780309,29.75942519,115448,FALSE,"1","619.1",619
"3502",-95.71811509,29.75910519,115449,FALSE,"1","619.1",619
"3503",-95.71828709,29.75893718,115450,FALSE,"1","619.1",619
"3504",-95.71877109,29.75843218,115451,FALSE,"1","619.1",619
"3505",-95.71884109,29.75835918,115452,FALSE,"1","619.1",619
"3506",-95.71891909,29.75827319,115453,FALSE,"1","619.1",619
"3507",-95.71907809,29.75809219,115454,FALSE,"1","619.1",619
"3508",-95.71928209,29.75782318,115455,FALSE,"1","619.1",619
"3509",-95.71935909,29.75771518,115456,FALSE,"1","619.1",619
"3510",-95.71946809,29.75756118,115457,FALSE,"1","619.1",619
"3511",-95.71961009,29.75732318,115458,FALSE,"1","619.1",619
"3512",-95.71976109,29.75703618,115459,FALSE,"1","619.1",619
"3513",-95.71978109,29.75698718,115460,FALSE,"1","619.1",619
"3514",-95.71981409,29.75690818,115461,FALSE,"1","619.1",619
"3515",-95.71985609,29.75684218,115462,FALSE,"1","619.1",619
"3516",-95.71987609,29.75678818,115463,FALSE,"1","619.1",619
"3517",-95.72001209,29.75651218,115464,FALSE,"1","619.1",619
"3518",-95.72008409,29.75636118,115465,FALSE,"1","619.1",619
"3519",-95.72011909,29.75627218,115466,FALSE,"1","619.1",619
"3520",-95.72014409,29.75623718,115467,FALSE,"1","619.1",619
"3521",-95.72036209,29.75578618,115468,FALSE,"1","619.1",619
"3522",-95.72052509,29.75549218,115469,FALSE,"1","619.1",619
"3523",-95.72066309,29.75527818,115470,FALSE,"1","619.1",619
"3524",-95.72071709,29.75520218,115471,FALSE,"1","619.1",619
"3525",-95.72090509,29.75495018,115472,FALSE,"1","619.1",619
"3526",-95.72118009,29.75461918,115473,FALSE,"1","619.1",619
"3527",-95.72128909,29.75450018,115474,FALSE,"1","619.1",619
"3528",-95.72145609,29.75434318,115475,FALSE,"1","619.1",619
"3529",-95.72155809,29.75423918,115476,FALSE,"1","619.1",619
"3530",-95.72160409,29.75418518,115477,FALSE,"1","619.1",619
"3531",-95.72165409,29.75414118,115478,FALSE,"1","619.1",619
"3532",-95.72174209,29.75405218,115479,FALSE,"1","619.1",619
"3533",-95.72177609,29.75400118,115480,FALSE,"1","619.1",619
"3534",-95.72182009,29.75396818,115481,FALSE,"1","619.1",619
"3535",-95.72186009,29.75393118,115482,FALSE,"1","619.1",619
"3536",-95.72222709,29.75354318,115483,FALSE,"1","619.1",619
"3537",-95.72226809,29.75350018,115484,FALSE,"1","619.1",619
"3538",-95.72236109,29.75356518,115485,FALSE,"1","619.1",619
"3539",-95.72284609,29.75307018,115486,FALSE,"1","619.1",619
"3540",-95.72332809,29.75258818,115487,FALSE,"1","619.1",619
"3541",-95.72376709,29.75213718,115488,FALSE,"1","619.1",619
"3542",-95.72383009,29.75207118,115489,FALSE,"1","619.1",619
"3543",-95.72442009,29.75145318,115490,FALSE,"1","619.1",619
"3544",-95.72644109,29.74937118,115491,FALSE,"1","619.1",619
"3545",-95.72658909,29.74922818,115492,FALSE,"1","619.1",619
"3546",-95.72836709,29.74739618,115493,FALSE,"1","619.1",619
"3547",-95.72861809,29.74712218,115494,FALSE,"1","619.1",619
"3548",-95.72892909,29.74676318,115495,FALSE,"1","619.1",619
"3549",-95.72928309,29.74631818,115496,FALSE,"1","619.1",619
"3550",-95.72940109,29.74615918,115497,FALSE,"1","619.1",619
"3551",-95.85685813,29.8745832,117102,FALSE,"1","624.1",624
"3552",-95.85686413,29.8746042,117103,FALSE,"1","624.1",624
"3553",-95.85688413,29.8746712,117104,FALSE,"1","624.1",624
"3554",-95.85689113,29.8746932,117105,FALSE,"1","624.1",624
"3555",-95.85692613,29.8748112,117106,FALSE,"1","624.1",624
"3556",-95.85703113,29.8751682,117107,FALSE,"1","624.1",624
"3557",-95.85706713,29.8752872,117108,FALSE,"1","624.1",624
"3558",-95.85709713,29.8753892,117109,FALSE,"1","624.1",624
"3559",-95.85718813,29.8756962,117110,FALSE,"1","624.1",624
"3560",-95.85721913,29.8757992,117111,FALSE,"1","624.1",624
"3561",-95.85812313,29.8782972,117112,FALSE,"1","624.1",624
"3562",-95.86004013,29.88359721,117113,FALSE,"1","624.1",624
"3563",-95.86195714,29.88889721,117114,FALSE,"1","624.1",624
"3564",-95.86201614,29.88905921,117115,FALSE,"1","624.1",624
"3565",-95.86228214,29.88946121,117116,FALSE,"1","624.1",624
"3566",-95.86222814,29.88968421,117117,FALSE,"1","624.1",624
"3567",-95.86249214,29.89043221,117118,FALSE,"1","624.1",624
"3568",-95.86254314,29.89057721,117119,FALSE,"1","624.1",624
"3569",-95.86259313,29.89072121,117120,FALSE,"1","624.1",624
